CompteurSec,Datation GPS,Pump-Cold W,Dewar-Cover,Tmp Air Ext ,Temp Air Int ,Miroir Siderost,Med Bench, Detect Mount, Upp Tk ,Low Tk, Frame EL, Frame CE, Rot Angle, Longi, Latitude, Altitude, DV Az, DV EL, DV Psi, DV Asc, DV Dec, DV Theta, Estim DV (0=NAC 1=DTU 2=GUI), ConsAz, ConsEl, ConsPsi, ConsAsc, ConsDec, ConsTheta
5,25/09/23 08:27:34,1,15.2,23,23.5,23.2,33.7,35.1,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6225,43.6883,0.106675,87.8489,53.1755,88.3417,0,38.34,43,0,88.9664,59.2037,92.9955
10,25/09/23 08:27:39,1,15.2,23,23.5,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,87.869,53.1756,88.3419,0,38.34,43,0,88.9865,59.2037,92.9955
15,25/09/23 08:27:44,1,15.2,23.3,23.4,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,87.8931,53.1757,88.3419,0,38.34,43,0,89.0106,59.2037,92.9955
20,25/09/23 08:27:49,1,15.2,23.3,23.4,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6223,43.6883,0.106675,87.9131,53.1756,88.3418,0,38.34,43,0,89.0306,59.2037,92.9955
25,25/09/23 08:27:54,1.1,15.2,23.2,23.5,23.1,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,87.9332,53.1757,88.3419,0,38.34,43,0,89.0507,59.2037,92.9955
30,25/09/23 08:27:59,1.1,15.2,23.2,23.5,23.1,33.7,35,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,87.9573,53.1757,88.3419,0,38.34,43,0,89.0747,59.2037,92.9955
35,25/09/23 08:28:04,1,15.3,23.2,23.2,23.2,33.7,35,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,87.9773,53.1757,88.3419,0,38.34,43,0,89.0948,59.2037,92.9955
40,25/09/23 08:28:09,1,15.3,23.2,23.2,23.2,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,87.9974,53.1756,88.3419,0,38.34,43,0,89.1149,59.2037,92.9955
45,25/09/23 08:28:14,1,15.3,23.2,23.4,23.2,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6225,43.6883,0.106675,88.0214,53.1755,88.3417,0,38.34,43,0,89.1389,59.2037,92.9955
50,25/09/23 08:28:19,1,15.3,23.2,23.4,23.2,33.7,35,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6226,43.6883,0.106675,88.0415,53.1754,88.3416,0,38.34,43,0,89.159,59.2037,92.9955
55,25/09/23 08:28:24,1,15.3,23,23.4,23.1,33.8,35,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6225,43.6883,0.106675,88.0615,53.1755,88.3417,0,38.34,43,0,89.179,59.2037,92.9955
60,25/09/23 08:28:29,1,15.3,23,23.4,23.1,33.8,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6224,43.6883,0.106675,88.0816,53.1755,88.3417,0,38.34,43,0,89.1991,59.2037,92.9955
65,25/09/23 08:28:35,1,15.3,23.2,23.5,23.2,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6223,43.6883,0.106675,88.1057,53.1756,88.3418,0,38.34,43,0,89.2232,59.2037,92.9955
70,25/09/23 08:28:40,1,15.3,23.2,23.5,23.2,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,88.1257,53.1757,88.3419,0,38.34,43,0,89.2432,59.2037,92.9955
75,25/09/23 08:28:45,1,15.3,23.3,23.5,23.2,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6221,43.6883,0.106675,88.1458,53.1758,88.342,0,38.34,43,0,89.2633,59.2037,92.9955
80,25/09/23 08:28:50,1,15.3,23.3,23.5,23.2,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,88.1698,53.1757,88.3419,0,38.34,43,0,89.2873,59.2037,92.9955
85,25/09/23 08:28:56,1.1,15.4,23.1,23.5,23.1,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.622,43.6883,0.106675,88.1899,53.1758,88.342,0,38.34,43,0,89.3074,59.2037,92.9955
90,25/09/23 08:29:01,1.1,15.4,23.1,23.5,23.1,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6221,43.6883,0.106675,88.21,53.1758,88.342,0,38.34,43,0,89.3274,59.2037,92.9955
95,25/09/23 08:29:06,1.1,15.3,23.2,23.4,23.2,33.7,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6222,43.6883,0.106675,88.23,53.1757,88.3419,0,38.34,43,0,89.3475,59.2037,92.9955
100,25/09/23 08:29:11,1.1,15.3,23.2,23.4,23.2,33.7,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6221,43.6883,0.106675,88.2541,53.1757,88.3419,0,38.34,43,0,89.3716,59.2037,92.9955
105,25/09/23 08:29:16,1.1,15.3,23.1,23.3,23.2,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6219,43.6883,0.106675,88.2741,53.1759,88.3421,0,38.34,43,0,89.3916,59.2037,92.9955
110,25/09/23 08:29:21,1.1,15.3,23.1,23.3,23.2,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.622,43.6883,0.106675,88.2942,53.1758,88.342,0,38.34,43,0,89.4117,59.2037,92.9955
115,25/09/23 08:29:26,1.1,15.3,23.3,23.5,23.1,33.8,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6216,43.6883,0.106675,88.3183,53.1761,88.3422,0,38.34,43,0,89.4357,59.2037,92.9955
120,25/09/23 08:29:31,1.1,15.3,23.3,23.5,23.1,33.8,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6216,43.6883,0.106675,88.3383,53.1761,88.3423,0,38.34,43,0,89.4558,59.2037,92.9955
125,25/09/23 08:29:36,1.1,15.3,23.3,23.4,23.2,33.8,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6217,43.6883,0.106675,88.3584,53.176,88.3422,0,38.34,43,0,89.4758,59.2037,92.9955
130,25/09/23 08:29:41,1.1,15.3,23.3,23.4,23.2,33.8,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6219,43.6883,0.106675,88.3784,53.1759,88.3421,0,38.34,43,0,89.4959,59.2037,92.9955
135,25/09/23 08:29:47,1.1,15.4,23.3,23.5,23.2,33.8,35,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6203,43.6883,0.106675,88.4025,53.1771,88.3431,0,38.34,43,0,89.52,59.2037,92.9955
140,25/09/23 08:29:52,1.1,15.4,23.3,23.5,23.2,33.8,35,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6214,43.6883,0.106675,88.4226,53.1762,88.3424,0,38.34,43,0,89.54,59.2037,92.9955
145,25/09/23 08:29:57,1.1,15.3,23.4,23.6,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6214,43.6883,0.106675,88.4426,53.1763,88.3424,0,38.34,43,0,89.5601,59.2037,92.9955
150,25/09/23 08:30:02,1.1,15.3,23.4,23.6,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6214,43.6883,0.106675,88.4667,53.1762,88.3424,0,38.34,43,0,89.5841,59.2037,92.9955
155,25/09/23 08:30:07,1.2,15.3,23.3,23.4,23.1,33.7,35,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6214,43.6883,0.106675,88.4867,53.1762,88.3424,0,38.34,43,0,89.6042,59.2037,92.9955
160,25/09/23 08:30:12,1.2,15.3,23.3,23.4,23.1,33.7,35,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6214,43.6883,0.106675,88.5068,53.1762,88.3424,0,38.34,43,0,89.6243,59.2037,92.9955
165,25/09/23 08:30:17,1.1,15.3,23.3,23.5,23.1,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6215,43.6883,0.106675,88.5268,53.1762,88.3423,0,38.34,43,0,89.6443,59.2037,92.9955
170,25/09/23 08:30:22,1.1,15.3,23.3,23.5,23.1,33.7,35,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.621,43.6883,0.106675,88.5509,53.1765,88.3426,0,38.34,43,0,89.6684,59.2037,92.9955
175,25/09/23 08:30:27,1.2,15.3,23,23.4,23.2,33.8,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6208,43.6883,0.106675,88.571,53.1767,88.3428,0,38.34,43,0,89.6884,59.2037,92.9955
180,25/09/23 08:30:32,1.2,15.3,23,23.4,23.2,33.8,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6211,43.6883,0.106675,88.591,53.1765,88.3426,0,38.34,43,0,89.7085,59.2037,92.9955
185,25/09/23 08:30:37,1.2,15.3,23.1,23.6,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6209,43.6883,0.106675,88.6151,53.1766,88.3427,0,38.34,43,0,89.7325,59.2037,92.9955
190,25/09/23 08:30:42,1.2,15.3,23.1,23.6,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.621,43.6883,0.106675,88.6352,53.1765,88.3427,0,38.34,43,0,89.7526,59.2037,92.9955
195,25/09/23 08:30:47,1.2,15.3,23.5,23.5,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6211,43.6883,0.106675,88.6552,53.1765,88.3426,0,38.34,43,0,89.7727,59.2037,92.9955
200,25/09/23 08:30:53,1.2,15.3,23.5,23.5,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6209,43.6883,0.106675,88.6753,53.1766,88.3428,0,38.34,43,0,89.7927,59.2037,92.9955
205,25/09/23 08:30:58,1.2,15.3,23.3,23.4,23.2,33.7,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6208,43.6883,0.106675,88.6993,53.1767,88.3428,0,38.34,43,0,89.8168,59.2037,92.9955
210,25/09/23 08:31:03,1.2,15.3,23.3,23.4,23.2,33.7,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6206,43.6883,0.106675,88.7194,53.1768,88.3429,0,38.34,43,0,89.8368,59.2037,92.9955
215,25/09/23 08:31:08,1.2,15.3,23.4,23.5,23.2,33.8,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6206,43.6883,0.106675,88.7395,53.1768,88.3429,0,38.34,43,0,89.8569,59.2037,92.9955
220,25/09/23 08:31:13,1.2,15.3,23.4,23.5,23.2,33.8,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6207,43.6883,0.106675,88.7635,53.1767,88.3428,0,38.34,43,0,89.881,59.2037,92.9955
225,25/09/23 08:31:18,1.2,15.3,23.2,23.7,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6207,43.6883,0.106675,88.7836,53.1768,88.3429,0,38.34,43,0,89.901,59.2037,92.9955
230,25/09/23 08:31:23,1.2,15.3,23.2,23.7,23.2,33.7,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6206,43.6883,0.106675,88.8036,53.1768,88.3429,0,38.34,43,0,89.9211,59.2037,92.9955
235,25/09/23 08:31:28,1.2,15.3,23,23.5,23.2,33.8,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6205,43.6883,0.106675,88.8237,53.1769,88.343,0,38.34,43,0,89.9411,59.2037,92.9955
240,25/09/23 08:31:33,1.2,15.3,23,23.5,23.2,33.8,35,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6206,43.6883,0.106675,88.8478,53.1768,88.3429,0,38.34,43,0,89.9652,59.2037,92.9955
245,25/09/23 08:31:38,1.2,15.3,23.3,23.6,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6204,43.6883,0.106675,88.8678,53.177,88.343,0,38.34,43,0,89.9852,59.2037,92.9955
250,25/09/23 08:31:43,1.2,15.3,23.3,23.6,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6205,43.6883,0.106675,88.8919,53.1769,88.343,0,38.34,43,0,90.0093,59.2037,92.9955
255,25/09/23 08:31:49,1.2,15.3,23.1,23.4,23.1,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6205,43.6883,0.106675,88.9119,53.1769,88.343,0,38.34,43,0,90.0294,59.2037,92.9955
260,25/09/23 08:31:54,1.2,15.3,23.1,23.4,23.1,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6205,43.6883,0.106675,88.932,53.1769,88.343,0,38.34,43,0,90.0494,59.2037,92.9955
265,25/09/23 08:31:59,1.2,15.3,23.1,23.4,23.1,33.7,34.9,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6206,43.6883,0.106675,88.952,53.1768,88.3429,0,38.34,43,0,90.0695,59.2037,92.9955
270,25/09/23 08:32:04,1.2,15.3,23,23.5,23.2,33.7,34.9,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6206,43.6883,0.106675,88.9761,53.1768,88.3429,0,38.34,43,0,90.0935,59.2037,92.9955
275,25/09/23 08:32:09,1.2,15.3,23,23.5,23.2,33.8,34.9,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6208,43.6883,0.106675,88.9962,53.1767,88.3428,0,38.34,43,0,90.1136,59.2037,92.9955
280,25/09/23 08:32:14,1.2,15.3,23.2,23.7,23.2,33.8,34.9,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6207,43.6883,0.106675,89.0162,53.1768,88.3429,0,38.34,43,0,90.1336,59.2037,92.9955
285,25/09/23 08:32:19,1.2,15.3,23.2,23.7,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6206,43.6883,0.106675,89.0403,53.1768,88.3429,0,38.34,43,0,90.1577,59.2037,92.9955
290,25/09/23 08:32:24,1.2,15.3,23.2,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6204,43.6883,0.106675,89.0603,53.177,88.3431,0,38.34,43,0,90.1778,59.2037,92.9955
295,25/09/23 08:32:29,1.2,15.3,23.2,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6202,43.6883,0.106675,89.0804,53.1771,88.3432,0,38.34,43,0,90.1978,59.2037,92.9955
300,25/09/23 08:32:34,1.1,15.3,23.2,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6202,43.6883,0.106675,89.1005,53.1771,88.3432,0,38.34,43,0,90.2179,59.2037,92.9955
305,25/09/23 08:32:39,1.1,15.3,23.2,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6201,43.6883,0.106675,89.1245,53.1771,88.3432,0,38.34,43,0,90.2419,59.2037,92.9955
310,25/09/23 08:32:44,1.2,15.3,23.2,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6201,43.6883,0.106675,89.1446,53.1771,88.3432,0,38.34,43,0,90.262,59.2037,92.9955
315,25/09/23 08:32:49,1.2,15.3,23.2,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6202,43.6883,0.106675,89.1646,53.1771,88.3432,0,38.34,43,0,90.2821,59.2037,92.9955
320,25/09/23 08:32:55,1.2,15.3,23.3,23.4,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1285.7,46.6202,43.6883,0.106675,89.1887,53.1771,88.3432,0,38.34,43,0,90.3061,59.2037,92.9955
325,25/09/23 08:33:00,1.2,15.3,23.3,23.4,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.62,43.6883,0.106675,89.2086,53.1772,88.3435,0,38.34,43,0,90.326,59.2037,92.9956
330,25/09/23 08:33:05,1.2,15.3,23.2,23.6,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.62,43.6883,0.106675,89.2287,53.1772,88.3435,0,38.34,43,0,90.346,59.2037,92.9956
335,25/09/23 08:33:10,1.2,15.3,23.2,23.6,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6198,43.6883,0.106675,89.2487,53.1773,88.3436,0,38.34,43,0,90.3661,59.2037,92.9956
340,25/09/23 08:33:15,1.1,15.3,23.1,23.5,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6198,43.6883,0.106675,89.2728,53.1774,88.3436,0,38.34,43,0,90.3902,59.2037,92.9956
345,25/09/23 08:33:20,1.1,15.3,23.1,23.5,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6197,43.6883,0.106675,89.2928,53.1774,88.3437,0,38.34,43,0,90.4102,59.2037,92.9956
350,25/09/23 08:33:25,1.1,15.3,23.2,23.6,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6196,43.6883,0.106675,89.3129,53.1775,88.3437,0,38.34,43,0,90.4303,59.2037,92.9956
355,25/09/23 08:33:30,1.1,15.3,23.2,23.6,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6194,43.6883,0.106675,89.337,53.1776,88.3438,0,38.34,43,0,90.4543,59.2037,92.9956
360,25/09/23 08:33:35,1.2,15.4,23.2,23.5,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6194,43.6883,0.106675,89.357,53.1777,88.3439,0,38.34,43,0,90.4744,59.2037,92.9956
365,25/09/23 08:33:40,1.2,15.4,23.2,23.5,23.2,33.8,34.9,21.5,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6194,43.6883,0.106675,89.3771,53.1777,88.3439,0,38.34,43,0,90.4944,59.2037,92.9956
370,25/09/23 08:33:45,1.2,15.3,23.3,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6194,43.6883,0.106675,89.3971,53.1777,88.3439,0,38.34,43,0,90.5145,59.2037,92.9956
375,25/09/23 08:33:50,1.2,15.3,23.3,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6194,43.6883,0.106675,89.4212,53.1777,88.3439,0,38.34,43,0,90.5386,59.2037,92.9956
380,25/09/23 08:33:55,1.2,15.3,23.2,23.5,23.2,33.8,34.9,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6193,43.6883,0.106675,89.4413,53.1777,88.3439,0,38.34,43,0,90.5586,59.2037,92.9956
385,25/09/23 08:34:00,1.2,15.3,23.2,23.5,23.2,33.8,34.9,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6194,43.6883,0.106675,89.4613,53.1776,88.3438,0,38.34,43,0,90.5787,59.2037,92.9956
390,25/09/23 08:34:06,1.1,15.3,23.2,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6194,43.6883,0.106675,89.4854,53.1776,88.3438,0,38.34,43,0,90.6027,59.2037,92.9956
395,25/09/23 08:34:11,1.1,15.3,23.2,23.5,23.2,33.8,34.9,21.5,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6194,43.6883,0.106675,89.5054,53.1777,88.3439,0,38.34,43,0,90.6228,59.2037,92.9956
400,25/09/23 08:34:16,1.1,15.3,23.1,23.6,23.2,33.8,34.9,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6192,43.6883,0.106675,89.5255,53.1778,88.344,0,38.34,43,0,90.6429,59.2037,92.9956
405,25/09/23 08:34:21,1.1,15.3,23.1,23.6,23.2,33.8,34.9,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6192,43.6883,0.106675,89.5456,53.1778,88.344,0,38.34,43,0,90.6629,59.2037,92.9956
410,25/09/23 08:34:26,1.1,15.3,23.2,23.5,23.2,33.8,34.9,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6193,43.6883,0.106675,89.5696,53.1777,88.3439,0,38.34,43,0,90.687,59.2037,92.9956
415,25/09/23 08:34:31,1.1,15.3,23.2,23.5,23.2,33.8,34.9,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.619,43.6883,0.106675,89.5897,53.1779,88.3441,0,38.34,43,0,90.707,59.2037,92.9956
420,25/09/23 08:34:36,1.1,15.3,23.1,23.5,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6187,43.6883,0.106675,89.6097,53.1781,88.3443,0,38.34,43,0,90.7271,59.2037,92.9956
425,25/09/23 08:34:41,1.1,15.3,23.1,23.5,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6188,43.6883,0.106675,89.6338,53.1781,88.3443,0,38.34,43,0,90.7511,59.2037,92.9956
430,25/09/23 08:34:46,1.1,15.3,23.1,23.6,23.2,33.8,34.8,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6187,43.6883,0.106675,89.6539,53.1782,88.3443,0,38.34,43,0,90.7712,59.2037,92.9956
435,25/09/23 08:34:51,1.1,15.3,23.1,23.6,23.2,33.8,34.8,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6186,43.6883,0.106675,89.6739,53.1782,88.3444,0,38.34,43,0,90.7913,59.2037,92.9956
440,25/09/23 08:34:56,1.1,15.3,23.2,23.6,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6182,43.6883,0.106675,89.698,53.1785,88.3446,0,38.34,43,0,90.8153,59.2037,92.9956
445,25/09/23 08:35:01,1.1,15.3,23.2,23.6,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6185,43.6883,0.106675,89.7181,53.1783,88.3445,0,38.34,43,0,90.8354,59.2037,92.9956
450,25/09/23 08:35:06,1.1,15.3,23.3,23.5,23.2,33.8,34.8,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6181,43.6883,0.106675,89.7381,53.1786,88.3447,0,38.34,43,0,90.8554,59.2037,92.9956
455,25/09/23 08:35:12,1.1,15.3,23.3,23.5,23.2,33.8,34.8,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6182,43.6883,0.106675,89.7582,53.1785,88.3446,0,38.34,43,0,90.8755,59.2037,92.9956
460,25/09/23 08:35:17,1.1,15.4,23.2,23.6,23.2,33.8,34.8,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6178,43.6883,0.106675,89.7823,53.1788,88.3449,0,38.34,43,0,90.8996,59.2037,92.9956
465,25/09/23 08:35:22,1.1,15.4,23.2,23.6,23.2,33.8,34.8,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6176,43.6883,0.106675,89.8023,53.1789,88.345,0,38.34,43,0,90.9196,59.2037,92.9956
470,25/09/23 08:35:27,1.1,15.4,23.2,23.6,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6175,43.6883,0.106675,89.8224,53.179,88.3451,0,38.34,43,0,90.9397,59.2037,92.9956
475,25/09/23 08:35:32,1.1,15.4,23.2,23.6,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6173,43.6883,0.106675,89.8465,53.1792,88.3453,0,38.34,43,0,90.9637,59.2037,92.9956
480,25/09/23 08:35:37,1.1,15.3,23.3,23.6,23.2,33.9,34.8,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6169,43.6883,0.106675,89.8665,53.1795,88.3455,0,38.34,43,0,90.9838,59.2037,92.9956
485,25/09/23 08:35:42,1.1,15.3,23.3,23.6,23.2,33.9,34.8,21.6,20.2,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6167,43.6883,0.106675,89.8866,53.1796,88.3456,0,38.34,43,0,91.0038,59.2037,92.9956
490,25/09/23 08:35:47,1.1,15.3,23.3,23.6,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6167,43.6883,0.106675,89.9066,53.1796,88.3457,0,38.34,43,0,91.0239,59.2037,92.9956
495,25/09/23 08:35:52,1.1,15.3,23.3,23.6,23.2,33.8,34.8,21.6,20.3,18.4808,1.66893E-05,-0.00399695,-104.222,34.4901,1282.6,46.6168,43.6883,0.106675,89.9307,53.1795,88.3456,0,38.34,43,0,91.048,59.2037,92.9956
