Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,DATE,IMG,EXPTIME,EMGAIN,PREAMP,VSS,IMNO,IMBURST,SHUTTER,ROS,TEMPDATE,TEMPTIME,TEMP,N_CR,N_CR1,N_CR2,N_CR3,N_CR4,MASK,OVS_CORR,READNOIS,DS9,COMMAND,PRESCAN,BIAS_OS,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,VEWWEC,WCSAXES,CRPIX1,CRPIX2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LONPOLE,LATPOLE,MJDREF,RADESYS,WCSAXESA,CRPIX1A,CRPIX2A,CDELT1A,CDELT2A,CTYPE1A,CTYPE2A,CRVAL1A,CRVAL2A,LATPOLEA,MJDREFA,CUNIT1A,CUNIT2A,WCSAXESB,CRPIX1B,CRPIX2B,CDELT1B,CDELT2B,CTYPE1B,CTYPE2B,CRVAL1B,CRVAL2B,LATPOLEB,MJDREFB,CUNIT1B,CUNIT2B,C_EGAIN,C_BIAS,C_SIGR0,C_FLOST,Path
19,image000056_CR.fits,CosmicRayFree,000056,230706.1807,53.24,230706.1807,2023-07-06T18:07:34,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T01:55:24,image000056.fits,30,0,1.77,2,56,5,0,0,09/23/18,01:50:25,-114.170440,0,0,0,0,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,6027.819357390155,6027.2779669868205,1.0884485258575296,-0.23374999999941792,0.0,6026.0,6025.537799661673,49.167946339181626,50.23024714040393,49.01330934087978,50.16477977502306,49.167946339181626,1.5871612139289937,2.688163265305775,2.0,3.0,0.00039634133700568825,6021.904999999939,105.0,1200.0,0.01,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000056_CR.fits
20,image000065_CR.fits,CosmicRayFree,000065,230706.1807,53.24,230706.1807,2023-07-06T18:07:42,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:05:01,image000065.fits,30,8700,1.77,2,65,5,0,0,09/23/18,02:00:19,-114.034645,161,156,5,0,0,22.58972844279756,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3527.9172094379564,3566.2783789171126,-1.9317298347905307,0.05499999999983629,0.0,3420.0,3424.3767021926383,74.33197460836581,203.75619359813297,154.540157801512,174.87159410292873,74.33197460836581,156.53175186074168,139.64314159292053,122.0,103.0,0.002577283182504446,3401.7450000000536,105.0,267.3315653693457,0.9276922383046841,111.32306859656208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000065_CR.fits
21,image000066_CR.fits,CosmicRayFree,000066,230706.1807,53.24,230706.1807,2023-07-06T18:07:41,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:05:33,image000066.fits,30,8700,1.77,2,66,5,0,0,09/23/18,02:05:19,-113.946563,162,158,4,0,0,22.16426794121332,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3512.6657216351236,3547.3863892778554,1.4851932534165826,-0.125,0.0,3413.0,3415.6321343446343,62.350688161217505,204.64038724185338,149.4911069628985,196.60286095890072,62.350688161217505,144.80313380762573,125.16908509591758,112.0,90.0,0.002364027349983258,3399.9250000000548,105.0,258.7683981360955,0.9049378118557424,108.59253742268909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000066_CR.fits
22,image000067_CR.fits,CosmicRayFree,000067,230706.1807,53.24,230706.1807,2023-07-06T18:07:52,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:06:04,image000067.fits,30,8700,1.77,2,67,5,0,0,09/23/18,02:05:19,-113.946563,135,131,4,0,0,16.68837155183216,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3485.3762334722396,3513.5813459058595,-1.763928231295722,-0.9175000000000182,0.0,3409.0,3410.5280697913004,61.04894054635999,174.79113375047288,199.42752084974293,150.28889651056434,61.04894054635999,116.32766358683466,100.71526548672546,91.0,69.0,0.0024875670386562557,3397.0450000000556,105.0,246.1773676023089,0.77519607631751,93.0235291581012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000067_CR.fits
23,image000068_CR.fits,CosmicRayFree,000068,230706.1807,53.24,230706.1807,2023-07-06T18:07:52,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:06:35,image000068.fits,30,8700,1.77,2,68,5,0,0,09/23/18,02:05:19,-113.946563,166,165,1,0,0,19.2515618566851,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3495.015571064932,3525.794110703442,1.672398038238498,0.03625000000056389,0.00018253837869412043,3409.0,3411.2178139631546,61.65732554486903,197.46830002897332,141.42512926680521,154.097145470161,61.65732554486903,129.9887793097705,106.88638123686269,101.0,75.0,0.0022054828062542386,3397.0450000000556,105.0,251.02767002845778,0.808756319121062,97.05075829452744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000068_CR.fits
24,image000069_CR.fits,CosmicRayFree,000069,230706.1807,53.24,230706.1807,2023-07-06T18:07:52,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:07:07,image000069.fits,30,8700,1.77,2,69,5,0,0,09/23/18,02:05:19,-113.946563,148,145,3,0,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3506.8247593322303,3539.0902916336913,-1.7603092132676466,-0.03999999999996362,0.0,3419.0,3420.785968134759,61.20823794981431,195.6419472976682,140.86212504399253,171.08200946708857,61.20823794981431,130.32919744021274,108.01881941587817,101.0,75.0,0.002272978348811914,3408.985000000055,105.0,246.7718822804023,0.832674078038021,99.92088936456251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000069_CR.fits
25,image000070_CR.fits,CosmicRayFree,000070,230706.1807,53.24,230706.1807,2023-07-06T18:07:51,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:09:51,image000070.fits,30,8900,1.77,2,70,5,0,0,09/23/18,02:05:19,-113.946563,151,142,9,1,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3468.4091054866967,3520.48567934948,-1.7757757091421809,0.27874999999994543,0.0,3377.0,3383.894717215972,85.69725432891755,202.78867894690575,187.85406519267244,181.8584192204864,85.69725432891755,153.53241935124106,133.66919131679379,107.0,82.0,0.002212860212699083,3366.105000000056,105.0,372.9239216525939,0.6590546257349974,79.08655508819969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000070_CR.fits
26,image000071_CR.fits,CosmicRayFree,000071,230706.1807,53.24,230706.1807,2023-07-06T18:07:52,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:10:23,image000071.fits,30,8900,1.77,2,71,5,0,0,09/23/18,02:10:21,-113.840820,200,195,5,0,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3468.8133873513543,3523.1142149722727,1.3776506614099162,-0.27500000000009095,0.0003768600398341062,3365.0,3369.04885414617,72.3246358356499,247.39830481538147,198.0706207483193,187.27783887250584,72.3246358356499,166.3538531092854,149.47066041945573,116.0,94.0,0.0016828437173664569,3357.115000000059,105.0,386.693415751348,0.7257990808935564,87.09588970722676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000071_CR.fits
27,image000072_CR.fits,CosmicRayFree,000072,230706.1807,53.24,230706.1807,2023-07-06T18:07:53,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:10:54,image000072.fits,30,8900,1.77,2,72,5,0,0,09/23/18,02:10:21,-113.840820,152,144,8,1,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3451.4299543137604,3497.292434374973,-1.9055385939468579,-0.15875000000005457,0.0,3368.0,3372.437475969946,70.65321207438024,186.92861592605584,178.1561746640083,164.86099239985177,70.65321207438024,139.1716265718178,122.16338235294097,97.0,73.0,0.002375343989916611,3363.0550000000585,105.0,358.0104193538388,0.6434623265246383,77.2154791829566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000072_CR.fits
28,image000073_CR.fits,CosmicRayFree,000073,230706.1807,53.24,230706.1807,2023-07-06T18:07:53,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:11:25,image000073.fits,30,8900,1.77,2,73,5,0,0,09/23/18,02:10:21,-113.840820,205,196,9,2,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3454.78603205771,3502.807325284767,1.3461391629016362,-0.5979154727792775,0.0,3369.0,3373.280535678886,71.1579937867686,204.45590152648018,184.5361096713453,172.30965118015396,71.1579937867686,142.2309721935212,132.83308383233543,98.0,83.0,0.0020333850404734223,3360.2250000000568,105.0,364.1664874546263,0.6338780564799866,76.0653667775984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000073_CR.fits
29,image000074_CR.fits,CosmicRayFree,000074,230706.1807,53.24,230706.1807,2023-07-06T18:07:52,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:11:57,image000074.fits,30,8900,1.77,2,74,5,0,0,09/23/18,02:10:21,-113.840820,163,159,4,0,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3456.2459853907235,3505.51184703647,-2.122552974318751,0.9324999999998909,6.158943864306149e-05,3366.0,3370.4305727220067,71.02909763036473,213.12468846848117,185.5056021229933,200.95677874049014,71.02909763036473,150.95292766934563,134.63329187396357,105.0,84.0,0.001981412901224935,3361.995000000058,105.0,368.39622258324454,0.6731392916248514,80.77671499498216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000074_CR.fits
30,image000075_CR.fits,CosmicRayFree,000075,230706.1807,53.24,230706.1807,2023-07-06T18:07:55,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:17:35,image000075.fits,50,9400,1.77,2,75,10,0,0,09/23/18,02:15:20,-113.820297,343,271,72,11,0,7.280310760252761,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3721.5096081335373,4018.9646701403203,-2.1678449047722097,-1.8952272727274249,0.0,3242.0,3311.249799005267,289.74693563648,880.5421343642751,867.5160270508451,853.961165107477,289.74693563648,754.7538630831305,751.3909090909092,460.0,457.0,0.0006177819702441576,3190.9750000000513,105.0,1946.0905626112872,0.7112210546235678,51.207915932896874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000075_CR.fits
31,image000076_CR.fits,CosmicRayFree,000076,230706.1807,53.24,230706.1807,2023-07-06T18:07:54,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:18:26,image000076.fits,50,9400,1.77,2,76,10,0,0,09/23/18,02:15:20,-113.820297,339,270,69,13,1,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3721.638834960568,4020.5191392070274,1.9787807575512488,-3.667500000000018,0.0,3244.0,3308.2135633097528,277.2152193921085,883.5350888049192,896.0670408545989,842.7454426104176,277.2152193921085,720.6133446382801,789.3738733396585,427.0,485.0,0.0006110415960810258,3195.1550000000525,105.0,1979.3462790972465,0.7340394452163002,52.850840055573606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000076_CR.fits
32,image000077_CR.fits,CosmicRayFree,000077,230706.1808,53.24,230706.1808,2023-07-06T18:08:10,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:19:17,image000077.fits,50,9400,1.77,2,77,10,0,0,09/23/18,02:15:20,-113.820297,308,249,59,9,1,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3721.609582999538,4019.023090248609,-1.6682029976823287,-0.7275000000004184,0.0,3234.0,3296.652757060987,271.30159080559633,884.1318771605941,886.8609285106895,845.5135745538868,271.30159080559633,742.3997166169934,793.4213057022889,448.0,504.0,0.0006230097778253278,3182.8550000000505,105.0,1932.711749195969,0.7635708503368541,54.977101224253495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000077_CR.fits
33,image000078_CR.fits,CosmicRayFree,000078,230706.1808,53.24,230706.1808,2023-07-06T18:08:10,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:20:09,image000078.fits,50,9400,1.77,2,78,10,0,0,09/23/18,02:15:20,-113.820297,345,273,72,8,1,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3702.0549780526317,3998.5891715344715,1.5572561405110719,-1.4675000000002,0.0,3242.0,3307.0248889129266,276.71596780951074,872.810064102901,885.1104257449791,834.5989894510042,276.71596780951074,704.7184581157885,737.1786542923433,413.0,444.5,0.0006038350815712101,3210.9350000000577,105.0,1958.375599755505,0.7024974939101207,50.579819561528694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000078_CR.fits
34,image000079_CR.fits,CosmicRayFree,000079,230706.1808,53.24,230706.1808,2023-07-06T18:08:12,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:21:00,image000079.fits,50,9400,1.77,2,79,10,0,0,09/23/18,02:20:25,-113.935653,373,305,68,10,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3687.1679868778974,3979.8338827754046,-1.5429706215018086,-1.4219245524300277,0.0004959858214186517,3244.0,3307.361685550302,274.70222622815703,868.9457276575108,860.7046133320683,814.5145240145104,274.70222622815703,685.481765593966,729.9021680006217,397.0,431.0,0.0005867031523622951,3207.2250000000568,105.0,1932.8581829259306,0.6976188271163202,50.228555552375056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000079_CR.fits
35,image000080_CR.fits,CosmicRayFree,000080,230706.1808,53.24,230706.1808,2023-07-06T18:08:11,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:21:52,image000080.fits,50,9400,1.77,2,80,10,0,0,09/23/18,02:20:25,-113.935653,367,282,85,18,1,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3725.4738005517834,4025.5415131008967,1.973390759440008,-0.6666891891891282,0.0008429531458543096,3231.0,3297.0269507758558,279.02831690463375,912.818057176801,896.0757719103924,850.2344636851435,279.02831690463375,743.7586762085066,790.9123514584085,447.0,492.0,0.0005928686739885491,3195.7550000000565,105.0,2013.1262728401432,0.7262288025295168,52.28847378212521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000080_CR.fits
36,image000081_CR.fits,CosmicRayFree,000081,230706.1808,53.24,230706.1808,2023-07-06T18:08:12,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:22:43,image000081.fits,50,9400,1.77,2,81,10,0,0,09/23/18,02:20:25,-113.935653,357,282,75,11,2,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3728.648654010264,4029.0404814556664,-3.9190311842394294,-2.4699999999998,0.0,3236.0,3300.041063634773,277.00961291020025,893.2305313480742,901.655978373751,869.0748046661143,277.00961291020025,758.9045162247726,790.466314140227,458.0,491.0,0.0006166489330194681,3193.8650000000544,105.0,2005.2802081316797,0.742134838570393,53.4337083770683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000081_CR.fits
37,image000082_CR.fits,CosmicRayFree,000082,230706.1808,53.24,230706.1808,2023-07-06T18:08:10,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:23:34,image000082.fits,50,9400,1.77,2,82,10,0,0,09/23/18,02:20:25,-113.935653,307,233,74,10,1,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3694.5994258816254,3989.231291568028,2.0201474153809613,-1.1974999999997635,0.0017541895894695163,3244.0,3306.729919834733,273.71327320406556,900.8165058575562,nan,822.9553211214944,273.71327320406556,698.5091251117897,nan,409.0,nan,0.0005545488937484597,3199.7450000000536,105.0,1962.6137061658383,0.7134259234699458,51.3666664898361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000082_CR.fits
